GEOID,median_income,avg_income,pct_bachelors
171899503001,59107,76432.36714975846,0.33876221498371334
171899503002,66989,72865.87537091988,0.1644640234948605
171899503003,59853,69955.39906103286,0.04667609618104668
171899503004,70208,75064.98516320475,0.2555970149253731
171899504001,60625,78997.21254355401,0.1649122807017544
171899504002,69375,70824.28571428571,0.1347305389221557
171899504003,92393,125307.75193798449,0.32066869300911854
171899504004,79688,105120.57613168724,0.2937062937062937
171899504005,-666666666,106060.06389776358,0.2217573221757322
171919549001,63750,79010.20408163265,0.2661596958174905
171919549002,74750,89229.03225806452,0.12724550898203593
171919549003,64150,86960.04319654427,0.1961451247165533
171919549004,-666666666,55457.19696969697,0.18409090909090908
171919550001,43977,50429.56810631229,0.12393162393162394
171919550002,57578,75797.86096256685,0.2991202346041056
171919550003,60435,79115.0,0.08689024390243902
171919550004,95484,78505.60747663552,0.11954022988505747
171919550005,55750,62447.67123287671,0.10096153846153846
171919551001,58750,81031.62055335968,0.17670682730923695
171919551002,49583,68179.14285714286,0.20772058823529413
171919551003,27182,43643.73626373626,0.14201183431952663
171919552001,35543,45545.7399103139,0.07857142857142857
171919552002,55536,57912.82660332542,0.1897590361445783
171919552003,63269,68422.17573221757,0.19654714475431606
171919553001,60500,79252.60416666667,0.09523809523809523
171919553002,44333,52932.96460176991,0.07433380084151472
171919553003,55809,70242.1052631579,0.16089613034623218
171919553004,67125,79552.34375,0.1409090909090909
171939580001,50302,53007.94223826715,0.01957585644371941
171939580002,50726,61324.666666666664,0.06626506024096386
171939580003,21757,35743.7037037037,0.05737704918032787
171939581001,58214,73232.16374269006,0.2159468438538206
171939581002,46302,69614.21188630491,0.24259520451339917
171939581003,66875,84460.14760147601,0.06935123042505593
171939581004,81643,72620.08368200836,0.14690026954177898
171939582001,51324,69050.52910052911,0.16129032258064516
171939582002,64722,76949.54751131222,0.15364916773367476
171939582003,75903,80336.49851632047,0.16946778711484595
171939583001,46750,71111.97604790419,0.11958146487294469
171939583002,43438,62036.43031784841,0.14203730272596843
171939583003,75625,81662.69841269842,0.43354430379746833
171939584001,72823,88071.81208053691,0.09932659932659933
171939584002,37467,51483.983572895275,0.08375
171939584003,77273,97998.26388888889,0.31793960923623443
171950001001,87039,91097.4921630094,0.19112627986348124
171950001002,78125,93168.29268292683,0.14620938628158844
171950001003,106509,103032.32628398792,0.25100671140939596
171950001004,65954,106327.03412073491,0.13434903047091412
171950002001,75789,92285.8552631579,0.302491103202847
171950002002,97344,117392.92730844794,0.4161490683229814
171950002003,79018,85096.76674364896,0.4033816425120773
171950003001,71250,79665.13157894737,0.22093023255813954
171950003002,57292,68001.57894736843,0.15519765739385066
171950003003,86071,106756.63716814159,0.3288590604026846
171950003004,43804,60665.602836879436,0.1765873015873016
171950004001,53534,81565.76354679803,0.11577181208053691
171950004002,109954,128502.89389067524,0.2971014492753623
171950004003,107361,114552.97029702971,0.10192837465564739
171950004004,62500,76717.54966887417,0.16798418972332016
171950005001,70222,86284.93506493507,0.24962406015037594
171950005002,45278,53891.02564102564,0.14285714285714285
171950005003,38462,78840.15873015873,0.022357723577235773
171950006001,106146,98911.76470588235,0.20707070707070707
171950006002,61250,84502.35294117648,0.18113612004287247
171950006003,89236,86788.66799204772,0.25780189959294436
171950006004,55833,77979.54545454546,0.1643835616438356
171950007001,66354,82426.26086956522,0.2043519394512772
171950007002,88158,99862.6213592233,0.1877496671105193
171950008001,112500,101159.3984962406,0.32582322357019067
171950008002,89464,101403.16205533597,0.23542116630669546
171950008003,60774,94029.24187725631,0.08284023668639054
171950009001,37159,60931.851851851854,0.3660245183887916
171950009002,56131,71177.35470941884,0.13763702801461633
171950009003,114427,205261.96721311475,0.284329563812601
171950009004,100875,104964.78405315615,0.3977055449330784
171950010001,57976,67018.25396825396,0.09662921348314607
171950010002,29688,54290.43824701195,0.0779816513761468
171950010003,-666666666,74647.00460829493,0.20123839009287925
171950010004,42292,57130.79268292683,0.13625866050808313
171950011011,47494,93288.40579710146,0.0886615515771526
171950011012,80917,85991.12426035503,0.3872053872053872
171950011013,-666666666,96151.82291666667,0.19195612431444242
171950011021,29104,39482.851637764936,0.07799442896935933
171950011022,51505,76839.39393939394,0.1373534338358459
171950012001,71250,94917.907444668,0.34375
171950012002,52617,61478.96253602306,0.27901785714285715
171950012003,52564,77476.49006622516,0.08431372549019608
171950012004,49063,59570.20547945205,0.066006600660066
171950013001,69634,82251.86170212766,0.1744340878828229
171950013002,37423,52657.217391304344,0.15659955257270694
171950013003,76250,71907.14285714286,0.2937853107344633
171950014001,51053,61010.50724637681,0.05973025048169557
171950014002,90250,102722.97297297297,0.26433915211970077
171950015001,69250,138814.6103896104,0.12331081081081081
171950015002,46465,56010.10401188707,0.20776495278069254
171950015003,27470,34408.29694323144,0.03759398496240601
171950015004,49071,55263.98891966759,0.3382352941176471
171950016001,54129,71193.93258426966,0.10952380952380952
171950016002,46058,55806.12903225807,0.163003663003663
171950016003,55435,55209.21985815603,0.14320388349514562
171950017001,-666666666,54710.837438423645,0.1716171617161716
171950017002,60307,66354.32098765433,0.02447980416156671
171950017003,-666666666,61353.62563237774,0.05306603773584906
171950018001,106017,104237.20136518772,0.16521739130434782
171950018002,78438,96243.45114345114,0.22106481481481483
171978801051,91422,106828.08112324493,0.475448168355417
171978801052,65500,96862.72727272728,0.26719840478564305
171978801053,69148,90038.18827708703,0.2315592903828198
171978801054,117969,127051.3953488372,0.4054669703872437
171978801061,80756,90859.07258064517,0.44265809217577706
171978801062,81513,95950.13192612136,0.2638717632552404
171978801063,85673,82251.07296137339,0.09510290986515259
171978801071,74715,103287.17201166181,0.2529585798816568
171978801072,76190,82469.78260869565,0.20581113801452786
171978801073,81442,94818.09954751132,0.1027190332326284
171978801074,71367,85288.93617021276,0.25552825552825553
171978801091,113051,119239.0243902439,0.21172638436482086
171978801092,140357,121281.54205607477,0.5011820330969267
171978801093,73438,84612.96023564065,0.21599402092675635
171978801094,114107,127589.1640866873,0.47213622291021673
171978801111,90781,103894.34889434889,0.33421052631578946
171978801112,75227,71786.47342995169,0.13964497041420118
171978801113,93776,81717.06586826347,0.24917491749174916
171978801121,78875,123479.69348659004,0.15555555555555556
171978801122,108615,113523.26283987916,0.4247226624405705
171978801131,61875,75834.35114503816,0.2831765935214211
171978801132,73056,70774.82517482518,0.09819639278557114
171978801133,88889,94339.49044585988,0.06946264744429882
171978801141,36778,44934.604105571845,0.07007419620774938
171978801142,144208,132826.53721682847,0.2635542168674699
171978801151,60915,70104.7803617571,0.13043478260869565
171978801152,84679,83694.67140319716,0.4896907216494845
171978801161,106023,138079.11832946635,0.30067243035542746
171978801162,93894,102236.02811950792,0.2729007633587786
171978801171,144330,127347.95321637427,0.2593856655290102
171978801172,104031,100189.5052473763,0.3628246753246753
171978801173,36362,50648.29329962073,0.2108843537414966
171978801181,196550,224507.22347629798,0.6702586206896551
171978801182,217212,222155.91836734695,0.791907514450867
171978801183,172460,207039.43355119825,0.8674443266171792
171978801184,240313,227470.6237424547,0.7804651162790698
171978801191,121429,151593.3110367893,0.6157323688969258
171978801192,173365,244282.4295010846,0.717683557394002
171978801193,231213,236654.25790754257,0.8637566137566137
171978801221,141611,150649.6328928047,0.36275106512477173
171978801222,145909,164444.47236180905,0.6501210653753027
171978801223,164151,164257.11519845112,0.4954367666232073
171978801231,102314,157482.72604588393,0.5080536912751678
171978801232,91696,117405.21172638437,0.40883534136546185
171978801241,133106,120717.3469387755,0.36386449184441655
171978801242,143360,152370.8148148148,0.718816067653277
171978801251,142367,159859.36842105264,0.56282722513089
171978801252,131048,216100.0,0.6860254083484574
171978801253,147932,149579.8761609907,0.5590015128593041
171978802021,87500,106584.55497382199,0.19121447028423771
171978802022,59531,66422.32472324723,0.1371069182389937
171978802023,124607,129630.79136690647,0.3110367892976589
171978802031,49219,84420.22684310019,0.07865168539325842
171978802032,87083,92151.1961722488,0.08930669800235018
171978802033,118056,116860.7843137255,0.14828209764918626
171978802041,89890,118013.875,0.12890431333663857
171978802042,83491,84193.65482233503,0.33648255813953487
171978802043,66875,86773.98568019093,0.4254681647940075
171978803031,140536,135374.7430249633,0.5116841257050766
171978803032,189886,209634.47537473234,0.607429718875502
171978803033,181250,164592.26006191951,0.7095310136157338
171978803041,250001,287581.4696485623,0.8913043478260869
171978803042,190625,285223.8095238095,0.8808864265927978
171978803043,164231,191325.56561085972,0.7266355140186916
171978803044,154545,171201.98237885462,0.6904512067156349
171978803051,250001,266151.4018691589,0.6251638269986893
171978803052,201447,253779.33673469388,0.730349344978166
171978803053,218750,246903.3591731266,0.8174496644295302
171978803054,228688,279144.391025641,0.8947750362844702
171978803071,250001,279757.17703349283,0.6955645161290323
171978803072,75750,93444.92350486787,0.42995951417004047
171978803073,137875,173089.65183752417,0.6430738119312437
171978803091,160329,197416.43835616438,0.6779220779220779
171978803092,136429,174097.31543624162,0.5212947189097104
171978803093,164464,166785.59322033898,0.7880597014925373
171978803094,223167,264506.93430656934,0.9022988505747126
171978803141,202667,313249.21875,0.7377049180327869
171978803142,141813,159226.499032882,0.6074144486692015
171978803143,197672,201714.61988304093,0.6894812680115274
171978803144,183811,183727.4096385542,0.6381381381381381
171978803151,143167,157873.1441048035,0.6384092098377813
171978803152,165417,146253.29153605015,0.5417298937784522
171978803161,250001,282387.5945537065,0.8659035159443991
171978803162,235208,302553.77358490566,0.762906309751434
171978803171,174891,203910.85714285713,0.6817977528089888
171978803172,146250,179675.65308254963,0.56
171978803181,123092,144162.09912536442,0.5938759065269944
171978803182,217917,192278.5140562249,0.8282329713721619
171978803191,120208,141180.30690537085,0.6014705882352941
171978803192,168125,198792.03036053132,0.5924908424908425
171978803193,218143,228678.0082987552,0.7035175879396985
171978803201,153182,278722.78761061945,0.6692991115498519
171978803202,144792,164289.7435897436,0.6855345911949685
171978803211,183529,191995.0,0.667741935483871
171978803212,118929,136512.8355704698,0.5193648334624322
171978803221,172156,195064.0545144804,0.48840927258193445
171978803222,250001,299658.3561643836,0.7573696145124716
171978803223,250001,290507.20430107525,0.8571428571428571
171978803231,215833,299301.2738853503,0.7731266149870801
171978803232,124758,180902.01380897584,0.7431372549019608
171978803241,215735,204522.42268041236,0.6205357142857143
171978803242,153295,156935.56280587276,0.632618025751073
171978803243,120403,125839.89266547406,0.5843780135004821
171978803251,158698,148957.35027223232,0.6681818181818182
171978803252,91818,117870.27972027972,0.5716798592788038
171978803261,140758,175899.50657894736,0.5466210436270317
171978803262,120610,137497.50778816198,0.34560906515580736
171978804081,113662,132073.89770723105,0.34491746307558646
171978804082,84342,103315.10989010989,0.21428571428571427
171978804083,96429,107928.44827586207,0.41734860883797054
171978804111,138611,160404.72972972973,0.514344262295082
171978804112,107628,108278.9046653144,0.3756003842459174
171978804121,107931,119426.5243902439,0.2936630602782071
171978804122,66458,95084.91879350349,0.308411214953271
171978804123,110365,107965.75931232092,0.26914329037149354
171978804141,118519,135255.27426160336,0.41118421052631576
171978804142,90938,94750.0,0.1897810218978102
171978804143,110658,124261.29476584023,0.20871862615587847
171978804161,92153,140624.53222453222,0.425764192139738
171978804162,114952,121514.01425178147,0.41800246609124536
171978804171,97045,115972.37442922374,0.29121725731895226
171978804172,102868,109253.49716446125,0.2971014492753623
171978804181,164417,176358.74125874127,0.4337899543378995
171978804182,119038,121171.30872483221,0.31875463306152707
171978804183,162885,165886.75889328064,0.5956607495069034
171978804211,126016,133108.5536547434,0.2785923753665689
171978804212,93875,98138.5269121813,0.21407185628742514
171978804213,171182,170077.1484375,0.6983082706766918
171978804214,139741,163548.5294117647,0.3591417910447761
171978804221,94722,109846.56862745098,0.25629077353215285
171978804222,145938,173998.04372842348,0.5354466858789625
171978804231,86345,115605.96760443308,0.46374946374946374
171978804241,175714,170650.33898305084,0.4401294498381877
171978804242,180781,199097.22991689752,0.4916833000665336
171978804251,115000,140307.8431372549,0.2557427258805513
171978804252,95156,100436.3425925926,0.27843986998916576
171978804261,111900,137239.72602739726,0.26580459770114945
171978804262,95536,99214.63414634146,0.2318181818181818
171978804263,157986,163374.8502994012,0.3132530120481928
171978804271,92467,98538.07574206755,0.27373681288173235
171978804281,116607,138120.88815789475,0.39217191097467385
171978804282,124450,135617.07865168538,0.3867735470941884
171978804283,99659,86950.65963060685,0.18298555377207062
171978804291,167917,163806.03773584907,0.5308863025962399
171978804292,134489,167875.53816046967,0.2484304932735426
171978804293,149214,132759.39226519337,0.38472622478386165
171978804301,93633,121203.08529945553,0.37510513036164844
171978804302,169167,178551.09489051095,0.29214285714285715
171978804311,98917,114410.66176470589,0.1827637444279346
171978804312,128464,107112.23491027733,0.22817764165390506
171978804313,139151,169636.39514731368,0.6896551724137931
171978804321,93092,102679.65260545905,0.1607717041800643
171978804322,118859,122030.97463284379,0.25993265993265996
171978805021,86156,95712.94559099436,0.3104421448730009
171978805022,74833,80672.39583333333,0.24639769452449567
171978805023,85469,95222.58064516129,0.2509505703422053
171978805024,120781,123365.57734204792,0.2478713339640492
171978805031,79688,69039.0099009901,0.3723150357995227
171978805032,110956,120930.0,0.233278955954323
171978805033,62703,82289.17004048583,0.23853211009174313
171978805081,116402,133381.36826783116,0.23038292529817953
171978805082,96840,95348.73646209386,0.1227810650887574
171978805091,75799,87667.39726027397,0.12600229095074456
171978805092,109601,98638.96103896105,0.04149085794655415
171978805093,84726,98482.27848101266,0.19490586932447398
171978805101,58848,84150.56360708535,0.2359855334538879
171978805102,87266,79429.21348314607,0.4166666666666667
171978805111,113397,122300.55762081784,0.3735042735042735
171978805112,141543,149843.11926605506,0.3064182194616977
171978806011,105500,95668.87608069164,0.3080032336297494
171978806012,133188,134371.00213219615,0.4327485380116959
171978806021,50795,76965.72164948453,0.15865384615384615
171978806022,126738,123427.58620689655,0.2869910625620655
171978806023,73587,94953.40557275542,0.5065458207452165
171978807011,83558,90882.9450139795,0.41001124859392574
171978807012,61571,80515.20803443328,0.2182952182952183
171978807021,72803,68940.79754601227,0.06289308176100629
171978807022,59706,62415.27777777778,0.30742049469964666
171978807023,53523,55586.8778280543,0.09192825112107623
171978809011,75709,66065.53480475381,0.2304147465437788
171978809012,90214,123421.09929078014,0.46102021174205965
171978809013,65427,80733.8638373121,0.3435241801000556
171978809014,108958,138837.32718894008,0.19144144144144143
171978809031,65673,64812.9363449692,0.3300613496932515
171978809032,66061,59467.921146953406,0.0839802399435427
171978809051,63068,66819.84615384616,0.1347305389221557
171978809052,43618,59638.70402802101,0.11777535441657579
171978810011,106250,113831.05263157895,0.22151088348271447
171978810012,107333,145008.25242718446,0.3556962025316456
171978810013,102386,118445.79256360079,0.5422885572139303
171978810014,187885,194964.38053097346,0.5181818181818182
171978810021,134750,132406.04166666666,0.21188118811881188
171978810022,143869,149418.18181818182,0.39658848614072495
171978810023,132461,138203.69393139842,0.34728506787330315
171978810024,99583,126994.39024390244,0.3412112259970458
171978810051,123611,122210.36866359448,0.45125
171978810052,109091,120533.51648351649,0.2300578034682081
171978810053,138750,154726.51006711408,0.40976331360946744
171978810061,115625,150840.63829787233,0.38961038961038963
171978810062,90988,108292.14659685864,0.2872996300863132
171978810071,149652,174398.88888888888,0.5665990534144693
171978810072,137031,160745.7570715474,0.44103612815269255
171978810073,195221,222505.64102564103,0.4774774774774775
171978810091,144148,149605.99721059971,0.617601246105919
171978810092,136989,164553.20600272852,0.6607749830047587
171978810093,135128,142776.83397683396,0.5415352260778128
171978810094,137961,140771.97278911565,0.35777126099706746
171978810101,101454,121074.14030261348,0.37640449438202245
171978810102,134548,144152.77777777778,0.5275974025974026
171978810111,167587,150080.94488188977,0.41607258587167856
171978810112,87125,118270.88815789473,0.30906148867313915
171978810121,103750,143259.95762711865,0.27427427427427425
171978810122,132500,149634.03141361257,0.2862190812720848
171978811051,112981,153238.47619047618,0.5412474849094567
171978811052,152873,177052.93185419968,0.4199655765920826
171978811053,120000,159344.19410745235,0.49019607843137253
171978811071,100288,121912.36442516268,0.5096525096525096
171978811072,114118,110822.36842105263,0.3074596774193548
171978811081,142875,140606.0810810811,0.4110468850353243
171978811082,107298,128402.60078023408,0.5255302435192458
171978811083,117500,134966.74311926606,0.3997599039615846
171978811091,139286,156763.33333333334,0.45104510451045104
171978811092,78077,100167.77408637873,0.36432637571157495
171978811093,153996,153449.2505353319,0.4491150442477876
171978811111,96875,97275.34965034966,0.4186046511627907
171978811112,127676,125109.09090909091,0.3893985728848114
171978811121,115833,133728.3439490446,0.30484330484330485
171978811122,134659,151324.5492371706,0.45585068198133527
171978811123,95234,125968.0412371134,0.27040395713107995
171978811131,129583,135577.53001715266,0.4826158940397351
171978811132,104549,115975.06361323156,0.48871181938911024
171978811133,167422,203091.03521878336,0.5533230293663061
171978811151,100625,118620.83333333333,0.3311965811965812
171978811152,125084,113658.28571428571,0.5212121212121212
171978811153,153211,156292.5877763329,0.5232774674115456
171978811161,157250,158165.5601659751,0.48412698412698413
171978811162,120605,141290.95477386934,0.4103479036574487
171978812011,59898,81818.7012987013,0.07160194174757281
171978812012,61250,62106.542056074766,0.20770128354725786
171978812021,68917,86697.65051395008,0.12844036697247707
171978813011,71346,74681.41025641025,0.048859934853420196
171978813012,50150,61595.15923566879,0.057757644394110984
171978813021,50387,50316.72354948805,0.03355704697986577
171978814011,42206,56432.5641025641,0.0641399416909621
171978814012,101250,90532.96703296703,0.3642072213500785
171978814013,84444,81562.86764705883,0.0787037037037037
171978814021,81607,90519.84282907662,0.10702702702702703
171978814022,71033,91271.3527851459,0.20615384615384616
171978814023,62778,71851.74672489084,0.1437908496732026
171978815001,76167,81231.21212121213,0.1643835616438356
171978815002,70893,82888.66799204772,0.08883553421368548
171978815003,86321,88220.98092643052,0.25036390101892286
171978816011,82667,92157.39795918367,0.27359781121751026
171978816012,59183,68565.89147286821,0.08527131782945736
171978816031,88718,95449.10394265233,0.09306409130816505
171978816032,34193,43349.33196300103,0.13864042933810375
171978816041,97614,137376.9411764706,0.265792610250298
171978816042,58009,56543.58974358974,0.17902542372881355
171978817001,78750,92994.48441247002,0.5201109570041609
171978817002,90156,88085.11235955056,0.6049618320610687
171978817003,118690,145966.66666666666,0.4139626352015733
171978818001,67713,65429.46058091286,0.14419225634178906
171978818002,37045,55011.029411764706,0.06497622820919176
171978818003,71528,86871.02672292545,0.06647673314339982
171978819001,70130,58381.41809290954,0.1400304414003044
171978819002,-666666666,41770.27027027027,0.055900621118012424
171978819003,15158,17745.30612244898,0.13176470588235295
171978819004,-666666666,63589.6,0.048903878583473864
171978820001,52745,54434.513274336285,0.018617021276595744
171978820002,30804,35901.417004048584,0.05358686257562662
171978821001,65357,76722.37903225806,0.04688763136620857
171978821002,68036,86926.58610271904,0.05674653215636822
171978822001,49712,69088.50241545893,0.10715873721654068
171978822002,67000,70668.63354037267,0.0896551724137931
171978823001,57614,71949.54128440368,0.026515151515151516
171978823002,51063,59221.019108280256,0.17908496732026144
171978823003,53545,67080.62730627306,0.09175257731958762
171978824001,60313,65796.65354330708,0.1065989847715736
171978824002,47163,65810.11235955056,0.06028368794326241
171978825001,39167,45111.55913978495,0.14446227929373998
171978825002,-666666666,48134.24657534246,0.04185022026431718
171978826011,62188,71431.69014084506,0.2150313152400835
171978826012,57292,73725.42372881356,0.19397116644823068
171978826013,77768,81062.53101736972,0.10505319148936171
171978826021,73462,81906.93069306931,0.186558516801854
171978826022,61750,63065.44276457883,0.09002433090024331
171978827011,118500,128142.55319148937,0.5077821011673151
171978827012,73523,86564.74820143885,0.14455917394757745
171978827021,77647,87746.02272727272,0.3164983164983165
171978827022,48429,56924.32432432433,0.3064516129032258
171978827023,44831,67478.61111111111,0.13911290322580644
171978828011,69093,77066.39477977161,0.2554399243140965
171978828012,52788,69542.78481012658,0.11208151382823872
171978828021,48554,56758.28460038987,0.09043927648578812
171978828022,79510,74233.62573099416,0.06908267270668177
171978828023,31858,41056.981132075474,0.1161524500907441
171978829001,52315,65664.83870967742,0.05929487179487179
171978829002,48409,70302.87878787878,0.13193812556869883
171978830001,82143,90613.35616438356,0.13151658767772512
171978830002,64659,78454.37956204379,0.2098408104196816
171978830003,27174,41138.86010362695,0.035058430717863104
171978831001,49706,59806.69014084507,0.0971540726202159
171978831002,87778,99672.90640394088,0.07934782608695652
171978831003,46513,60612.92929292929,0.08333333333333333
171978832061,113281,126085.09234828496,0.23022049286640725
171978832062,51696,94477.82805429865,0.24491869918699186
171978832063,92232,80041.60583941606,0.11521418020679468
171978832081,76806,89377.08628005658,0.2420965058236273
171978832082,75547,105986.11111111111,0.3107454017424976
171978832091,83611,102363.50364963504,0.12028725314183124
171978832092,94489,84194.15384615384,0.04400606980273141
171978832093,88438,88733.80281690141,0.20212765957446807
171978832101,46732,131407.55608028336,0.4149122807017544
171978832102,64125,109171.69491525424,0.43818849449204406
171978832111,113451,113246.44194756554,0.2682737169517885
171978832112,90292,110816.42857142857,0.16883116883116883
171978832113,99803,105430.5724725944,0.4104774535809019
171978832121,112841,123574.75490196078,0.34093264248704663
171978832122,175199,163570.0209643606,0.5056306306306306
171978832123,140109,166732.9431438127,0.501948895625812
171978832131,104712,114955.1920341394,0.30235783633841884
171978832132,162685,143937.57575757575,0.5118858954041204
171978832133,76813,95159.59390862944,0.3399765533411489
171978832141,140180,121022.77227722772,0.2979664014146773
171978832142,62727,96713.26530612246,0.16587677725118483
171978832161,132966,137075.14231499052,0.46683459277917716
171978832162,71607,114568.19484240688,0.20494186046511628
171978832163,125000,120917.6724137931,0.17995444191343962
171978832171,91424,122796.27118644067,0.2773722627737226
171978832172,90500,117862.43902439025,0.20844686648501362
171978832173,81653,113833.16953316954,0.18895705521472392
171978832181,135727,122162.8,0.30326295585412666
171978832182,133750,138194.91094147583,0.2421185372005044
171978832191,84667,106519.48640483383,0.2029320987654321
171978832192,176111,161370.66666666666,0.48934010152284263
171978833031,145221,158066.2068965517,0.3546576879910213
171978833032,140785,151716.5269461078,0.35313714602998336
171978833041,114821,128743.9114391144,0.2575187969924812
171978833042,99813,147091.5601023018,0.2141089108910891
171978833051,126628,143414.95726495725,0.3685655456417296
171978833052,116667,139076.30208333334,0.12458286985539488
171978833061,119135,141831.8497913769,0.310948905109489
171978833062,92740,99646.91689008044,0.20268256333830104
171978833071,81250,100085.10158013544,0.16962174940898345
171978833072,119057,138763.44537815126,0.1670362158167036
171978834011,81200,82836.94444444444,0.260989010989011
171978834012,62059,84395.02074688797,0.17713697219361482
171978834013,48963,58442.307692307695,0.16666666666666666
171978834014,58281,79097.85522788204,0.19965870307167236
171978834021,112885,160866.03260869565,0.2727272727272727
171978834022,77594,92753.78323108384,0.08900523560209424
171978835041,125833,179792.7027027027,0.5971410006497726
171978835042,175450,160773.55704697987,0.6059664387818521
171978835043,56936,109237.62102351314,0.38642297650130547
171978835051,158208,149873.29842931937,0.3737528779739064
171978835052,154063,185219.05594405593,0.5329719963866305
171978835053,192920,168409.84182776802,0.8317757009345794
171978835054,188269,205116.66666666666,0.6579545454545455
171978835055,114805,120287.10280373832,0.24603174603174602
171978835071,139125,154577.20207253887,0.3147163120567376
171978835072,118681,167112.38709677418,0.29143897996357016
171978835091,120920,133688.66995073893,0.2826492537313433
171978835092,97750,102937.90849673202,0.31583629893238435
171978835093,167857,154705.5,0.1295774647887324
171978835101,150151,152822.7031131359,0.4005355776587605
171978835102,142125,138682.82485875706,0.30778232884727913
171978835111,82900,98842.59868421052,0.30297565374211
171978835112,140536,129806.37860082304,0.4873417721518987
171978835113,137663,144867.92792792793,0.3500439753737907
171978835131,116250,146868.1502086231,0.4800280308339173
171978835132,96389,120323.87387387388,0.369882026370576
171978835133,144453,157469.90950226245,0.3825136612021858
171978835141,163218,140321.113243762,0.459915611814346
171978835142,181538,184888.92617449665,0.4630681818181818
171978835143,154792,166927.73109243697,0.6622222222222223
171978835144,158854,156463.36405529955,0.6264367816091954
171978835145,142955,154000.2865329513,0.504089219330855
171978835151,154318,157281.86440677967,0.5633546034639927
171978835152,146413,168821.0970464135,0.5089605734767025
171978835153,122679,159392.64448336253,0.5025125628140703
171978835161,209643,217386.118251928,0.563816604708798
171978835162,108655,136236.84210526315,0.5579150579150579
171978835163,228472,215827.1794871795,0.6128318584070797
171978835164,157674,187515.93959731545,0.45618556701030927
171978835171,115833,161348.38709677418,0.4407783417935702
171978835172,93106,104795.92391304347,0.37270341207349084
171978835191,103462,127383.74384236454,0.33415233415233414
171978835192,133750,132404.42655935613,0.44666666666666666
171978835193,123696,125094.40559440559,0.35190217391304346
171978835194,107083,122300.14064697608,0.3422546634225466
171978835211,83375,110172.23427331887,0.44873501997336884
171978835212,116654,130809.49152542373,0.3411214953271028
171978835213,137188,138090.19607843139,0.48370136698212407
171978835221,116849,138918.95261845386,0.37292464878671777
171978835222,143221,167651.01449275363,0.5657237936772047
171978835223,119318,126969.65174129354,0.3836734693877551
171978836021,58007,86491.2,0.2150997150997151
171978836022,112772,138484.82428115016,0.20970394736842105
171978836023,87739,130925.47098718915,0.3383790602333649
171978836024,75977,98804.32692307692,0.025540275049115914
171978836031,67825,64762.729658792654,0.16234652114597545
171978836032,52000,79085.11904761905,0.24501758499413834
171978836051,61409,63714.72392638037,0.5901960784313726
171978836052,55218,58693.92361111111,0.3006802721088435
171978836061,95428,112248.58096828047,0.35978835978835977
171978836062,91364,90275.1633986928,0.22398729150119143
171978837001,63785,70848.03921568628,0.1736111111111111
171978837002,42883,55695.97585513078,0.13344887348353554
171978837003,62218,72173.47670250897,0.1892430278884462
171978838031,29672,48625.5033557047,0.2148936170212766
171978838032,63944,60616.61016949153,0.21087786259541985
171978838041,56064,66766.35071090047,0.06301369863013699
171978838042,93958,109044.91978609626,0.3173828125
171978838061,118194,124685.67639257295,0.4521276595744681
171978838062,93081,130495.09803921569,0.3183408295852074
171978838081,47500,78519.31818181818,0.21843003412969283
171978838082,97857,100987.5,0.23373983739837398
171978838091,55380,57809.09090909091,0.05468025949953661
171978838092,78935,80976.84729064039,0.16122307157748436
171978838101,101625,131034.60076045628,0.35658914728682173
171978838102,117686,279699.8439937598,0.3241973375097886
171978838103,88421,97845.71428571429,0.4101654846335697
171978838111,114866,118149.53271028037,0.38952380952380955
171978838112,85045,103333.9517625232,0.2715930902111324
171978839021,110571,112054.25101214575,0.24641148325358853
171978839022,115086,198387.20626631854,0.24172661870503598
171978839023,63250,72778.84615384616,0.12246777163904236
171978839024,56831,69865.30612244898,0.05504587155963303
171978839031,104609,139891.0294117647,0.2869796279893711
171978839041,87308,97800.84985835695,0.20451127819548873
171978839042,71319,100203.48583877996,0.315
171978839043,59931,77230.95238095238,0.27813852813852813
171978840031,87974,91329.92248062015,0.21707538601271573
171978840032,90385,116482.64248704663,0.0966183574879227
171978840033,89432,116888.88888888889,0.20784729586426298
171978840041,64485,69213.48122866894,0.1827956989247312
171978840042,79750,102550.21582733814,0.10398749022673964
171978840051,112906,102743.46224677717,0.06924979389942292
171978840061,86111,89475.80645161291,0.11670480549199085
171978840062,63828,86303.35305719922,0.08533916849015317
171978841011,89926,97095.25547445256,0.22356495468277945
171978841012,70978,83958.92307692308,0.25749063670411987
171978841013,107250,127879.85436893204,0.212636695018226
171978841031,113295,102355.1934826884,0.2887700534759358
171978841032,106964,107395.20383693045,0.15182648401826485
171979800001,-666666666,-inf,
171979801001,195595,157621.875,0.052565707133917394
171990201001,40978,50481.30081300813,0.11612903225806452
171990201002,65608,86079.06403940887,0.12082262210796915
171990201003,46131,60833.44947735192,0.2992125984251969
171990201004,45556,52453.79746835443,0.1148936170212766
171990202011,72538,94186.20689655172,0.471976401179941
171990202012,51167,67237.60869565218,0.41973490427098675
171990202013,101563,100418.78914405011,0.4397590361445783
171990202014,69655,100795.15151515152,0.32919954904171367
171990202015,44281,68874.18899858957,0.3897216274089936
171990202021,68269,86999.11764705883,0.3049403747870528
