job_id,state,name,filename,size_mb,created
10057309,California,Santa_Clara_b,10057309_Santa_Clara_b_California_expanded_cel_cdl_report.zip,146.57744026184082,2025-12-23 18:21:06
10057332,California,Santa_Clarita,10057332_Santa_Clarita_California_expanded_cel_cdl_report.zip,165.40251350402832,2025-12-23 18:16:21
10057332,California,Santa_Clarita,10057332_Santa_Clarita_California_pin_report.zip,1864.0631036758423,2025-12-23 18:18:26
10057277,California,Santa_Cruz_a,10057277_Santa_Cruz_a_California_pin_report.tsv.gz,507.1375560760498,2025-12-23 18:29:18
10057277,California,Santa_Cruz_a,10057277_Santa_Cruz_a_California_expanded_cel_cdl_report.zip,58.71365737915039,2025-12-23 18:28:28
10057276,California,Santa_Cruz_b,10057276_Santa_Cruz_b_California_pin_report.tsv.gz,507.29883003234863,2025-12-23 18:29:37
10057276,California,Santa_Cruz_b,10057276_Santa_Cruz_b_California_expanded_cel_cdl_report.zip,58.714542388916016,2025-12-23 18:28:41
10057349,California,Santa_Maria_a,10057349_Santa_Maria_a_California_expanded_cel_cdl_report.zip,66.04938697814941,2025-12-23 18:10:39
10057349,California,Santa_Maria_a,10057349_Santa_Maria_a_California_pin_report.tsv.gz,595.5959634780884,2025-12-23 18:11:15
10057348,California,Santa_Maria_b,10057348_Santa_Maria_b_California_expanded_cel_cdl_report.zip,66.04806900024414,2025-12-23 18:10:59
10057348,California,Santa_Maria_b,10057348_Santa_Maria_b_California_pin_report.tsv.gz,595.060378074646,2025-12-23 18:11:38
10057213,California,Santa_Monica,10057213_Santa_Monica_California_expanded_cel_cdl_report.zip,266.5393991470337,2025-12-23 18:43:17
10057213,California,Santa_Monica,10057213_Santa_Monica_California_pin_report.zip,1822.6734600067139,2025-12-23 18:46:48
10057307,California,Santa_Rosa,10057307_Santa_Rosa_California_pin_report.zip,1745.455026626587,2025-12-23 18:24:35
10057307,California,Santa_Rosa,10057307_Santa_Rosa_California_expanded_cel_cdl_report.zip,135.32860660552979,2025-12-23 18:21:36
10057328,California,Santee,10057328_Santee_California_pin_report.tsv.gz,473.62668228149414,2025-12-23 18:19:15
10057328,California,Santee,10057328_Santee_California_expanded_cel_cdl_report.zip,79.35321617126465,2025-12-23 18:18:05
10057350,California,Simi_Valley,10057350_Simi_Valley_California_pin_report.tsv.gz,525.4703493118286,2025-12-23 18:10:46
10057350,California,Simi_Valley,10057350_Simi_Valley_California_expanded_cel_cdl_report.zip,73.72202396392822,2025-12-23 18:10:30
10057198,California,Stockton,10057198_Stockton_California_expanded_cel_cdl_report.zip,307.0937919616699,2025-12-23 18:47:01
10057198,California,Stockton,10057198_Stockton_California_pin_report.zip,2475.576425552368,2025-12-23 18:50:32
10057196,California,Sunnyvale_a,10057196_Sunnyvale_a_California_pin_report.tsv.gz,462.4781541824341,2025-12-23 18:47:59
10057196,California,Sunnyvale_a,10057196_Sunnyvale_a_California_expanded_cel_cdl_report.zip,76.98085308074951,2025-12-23 18:47:15
10057195,California,Sunnyvale_b,10057195_Sunnyvale_b_California_pin_report.tsv.gz,462.8127498626709,2025-12-23 18:47:44
10057195,California,Sunnyvale_b,10057195_Sunnyvale_b_California_expanded_cel_cdl_report.zip,76.98330020904541,2025-12-23 18:47:23
10057723,California,Temecula_1_a,10057723_Temecula_1_a_California_expanded_cel_cdl_report.zip,74.11900806427002,2025-12-24 22:24:24
10057723,California,Temecula_1_a,10057723_Temecula_1_a_California_pin_report.tsv.gz,608.5556192398071,2025-12-24 22:25:26
10057722,California,Temecula_1_b,10057722_Temecula_1_b_California_expanded_cel_cdl_report.zip,74.11785316467285,2025-12-24 22:24:37
10057722,California,Temecula_1_b,10057722_Temecula_1_b_California_pin_report.tsv.gz,609.5045728683472,2025-12-24 22:25:24
10057324,California,Thousand_Oaks,10057324_Thousand_Oaks_California_pin_report.tsv.gz,662.8147640228271,2025-12-23 18:19:21
10057324,California,Thousand_Oaks,10057324_Thousand_Oaks_California_expanded_cel_cdl_report.zip,77.53378486633301,2025-12-23 18:18:42
10057269,California,Torrance,10057269_Torrance_California_expanded_cel_cdl_report.zip,296.6089153289795,2025-12-23 18:30:31
10057269,California,Torrance,10057269_Torrance_California_pin_report.zip,2997.28537273407,2025-12-23 18:36:59
10057337,California,Tracy,10057337_Tracy_California_expanded_cel_cdl_report.zip,143.87960815429688,2025-12-23 18:13:00
10057337,California,Tracy,10057337_Tracy_California_pin_report.tsv.gz,1396.986081123352,2025-12-23 18:16:44
10057242,California,Turlock,10057242_Turlock_California_expanded_cel_cdl_report.zip,186.279559135437,2025-12-23 18:35:26
10057242,California,Turlock,10057242_Turlock_California_pin_report.zip,2411.7420902252197,2025-12-23 18:38:58
10057267,California,Union_City_a,10057267_Union_City_a_California_expanded_cel_cdl_report.zip,111.42802906036377,2025-12-23 18:30:36
10057267,California,Union_City_a,10057267_Union_City_a_California_pin_report.tsv.gz,714.8440246582031,2025-12-23 18:31:18
10057266,California,Union_City_b,10057266_Union_City_b_California_expanded_cel_cdl_report.zip,111.4288501739502,2025-12-23 18:30:41
10057266,California,Union_City_b,10057266_Union_City_b_California_pin_report.tsv.gz,714.8545227050781,2025-12-23 18:31:57
10057274,California,Upland,10057274_Upland_California_pin_report.zip,2500.6365451812744,2025-12-23 18:32:19
10057274,California,Upland,10057274_Upland_California_expanded_cel_cdl_report.zip,235.56230545043945,2025-12-23 18:30:00
10057260,California,Vacaville,10057260_Vacaville_California_expanded_cel_cdl_report.zip,65.46974658966064,2025-12-23 18:32:10
10057260,California,Vacaville,10057260_Vacaville_California_pin_report.tsv.gz,486.5892906188965,2025-12-23 18:32:25
10057228,California,Vallejo_a,10057228_Vallejo_a_California_expanded_cel_cdl_report.zip,55.20970630645752,2025-12-23 18:38:58
10057228,California,Vallejo_a,10057228_Vallejo_a_California_pin_report.tsv.gz,326.185152053833,2025-12-23 18:39:08
10057227,California,Vallejo_b,10057227_Vallejo_b_California_expanded_cel_cdl_report.zip,55.208746910095215,2025-12-23 18:39:08
10057227,California,Vallejo_b,10057227_Vallejo_b_California_pin_report.tsv.gz,325.93339920043945,2025-12-23 18:39:35
10057222,California,Victorville,10057222_Victorville_California_expanded_cel_cdl_report.zip,148.83785438537598,2025-12-23 18:40:27
10057222,California,Victorville,10057222_Victorville_California_pin_report.zip,2063.468282699585,2025-12-23 18:42:24
10057205,California,Visalia,10057205_Visalia_California_expanded_cel_cdl_report.zip,174.95967960357666,2025-12-23 18:44:40
10057205,California,Visalia,10057205_Visalia_California_pin_report.zip,1803.6659088134766,2025-12-23 18:47:06
